Date,ERIC-B.ST,VOLV-B.ST,ATCO-B.ST,SAND.ST,SKF-B.ST,SWED-A.ST,SSAB-B.ST,NIBE-B.ST,ALFA.ST,HEXA-B.ST,INDU-C.ST,ESSITY-B.ST,TELIA.ST,SECU-B.ST,SCA-B.ST,KINV-B.ST,NDA-SE.ST,SHB-A.ST,SEB-A.ST,SINCH.ST,GETI-B.ST,LATO-B.ST,LIFCO-B.ST,BURE.ST,INVE-B.ST,EVO.ST,SWEC-B.ST,SKA-B.ST,HUSQ-B.ST,ABB.ST,AAPL,MSFT,GOOGL,AMZN,META,NVDA,JPM,V,MA,PG,JNJ,UNH,HD,BAC,XOM,CVX,LLY,ABBV,AVGO,COST,PEP,KO,TMO,ORCL,CRM,AMD,QCOM,TXN,WMT,MCD
2025-05-28,2745406.0,2678780.0,872679.0,1339035.0,742340.0,1191706.0,1597613.0,2854129.0,219744.0,2202344.0,218564.0,998746.0,3558042.0,544322.0,479803.0,383255.0,1705906.0,1662227.0,1290874.0,2107368.0,274504.0,181667.0,124947.0,40836.0,2344469.0,313352.0,99960.0,384214.0,884004.0,206236.0,45339700.0,17086300.0,34784000.0,28549800.0,9042900.0,304021100.0,5535400.0,3299000.0,1702900.0,5385900.0,8459300.0,16114200.0,2986100.0,35673800.0,14292400.0,6876300.0,2948800.0,4787800.0,20443000.0,1674700.0,9431500.0,8710900.0,1931400.0,8090700.0,12758600.0,27483700.0,7032300.0,5752800.0,11220100.0,1935600.0
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51396800.0,13974800.0,29317300.0,34650000.0,8858800.0,369241900.0,5081200.0,4590400.0,1347800.0,4842500.0,6810600.0,16221100.0,3034800.0,28545100.0,13825300.0,7554300.0,2785500.0,4925900.0,20743700.0,2016700.0,6656900.0,10291100.0,2499300.0,6994700.0,28053100.0,30501400.0,5980700.0,4533800.0,14338000.0,2248800.0
2025-05-30,12843371.0,5666490.0,5258519.0,7234806.0,2648869.0,5964846.0,3563479.0,17553158.0,1218573.0,9675166.0,2235435.0,2520293.0,14722990.0,4081021.0,3603072.0,1193520.0,3502474.0,8483824.0,6129366.0,5847990.0,637238.0,625048.0,976248.0,66364.0,14428667.0,1799579.0,305309.0,2517187.0,1427593.0,787067.0,70819900.0,34770500.0,52639900.0,51679400.0,16241000.0,333170900.0,10977700.0,8726900.0,4581100.0,12587500.0,15529700.0,16309300.0,4110400.0,66537500.0,28645800.0,12858900.0,6106200.0,11609000.0,27088600.0,5403800.0,12992100.0,28019500.0,2521300.0,17547900.0,12388500.0,36088500.0,13755600.0,15101100.0,29980100.0,4062900.0
2025-06-02,6218483.0,4397282.0,3416537.0,2003720.0,981167.0,2828168.0,7483971.0,7657464.0,700483.0,3912594.0,496965.0,1311827.0,7269292.0,970964.0,1556233.0,1146841.0,2112540.0,4724697.0,4056795.0,6548625.0,889992.0,242882.0,217597.0,52878.0,2886770.0,1018234.0,199647.0,1092345.0,817361.0,477870.0,35423300.0,16626500.0,38612300.0,29113300.0,15766300.0,197663100.0,6011200.0,3845700.0,2089100.0,7574400.0,6669300.0,19074400.0,2506900.0,28582600.0,17290500.0,9076600.0,2946900.0,4435600.0,19197000.0,2148000.0,6723700.0,10202700.0,2584000.0,7166000.0,9213500.0,34078400.0,6419500.0,5648300.0,16999200.0,2577000.0
2025-06-03,5495130.0,3552453.0,2109899.0,2718612.0,874690.0,2103554.0,3537553.0,5511726.0,440671.0,2992565.0,301793.0,1425513.0,6233497.0,1149313.0,1515486.0,864205.0,2045849.0,3620957.0,3780089.0,4321311.0,586943.0,189138.0,136816.0,43267.0,3165409.0,642925.0,178206.0,482325.0,1032905.0,456139.0,46381600.0,15743800.0,45084900.0,33139100.0,11585000.0,225578800.0,6998400.0,5221300.0,2116900.0,6223000.0,8209800.0,12805700.0,3359500.0,31320200.0,19194300.0,9001300.0,3056500.0,5335600.0,30380200.0,1992900.0,7339500.0,20139800.0,3204100.0,7155300.0,7838500.0,37161500.0,6164100.0,5612600.0,15598600.0,3028100.0
2025-06-04,5568778.0,3061356.0,1830942.0,2169438.0,1107985.0,3349748.0,3439323.0,4350662.0,510373.0,4201148.0,419321.0,1163005.0,6288333.0,838977.0,1461381.0,831623.0,2986486.0,4318191.0,3103302.0,6396155.0,524403.0,140508.0,189524.0,50767.0,2916870.0,646374.0,291382.0,433343.0,913908.0,378143.0,43604000.0,14162700.0,26900800.0,29915600.0,14031900.0,167120800.0,5915700.0,4202300.0,1530200.0,4939000.0,6983900.0,11255600.0,2428800.0,30591700.0,15648500.0,8735600.0,3135900.0,4382200.0,31536000.0,1422100.0,6519700.0,13565900.0,2280700.0,6375800.0,7372500.0,31025000.0,7143800.0,5780600.0,11115600.0,2069500.0
2025-06-05,4322051.0,2692266.0,1604504.0,2505279.0,870366.0,3469420.0,3060422.0,4106920.0,371186.0,2232469.0,238301.0,1024957.0,6690062.0,1100054.0,1105770.0,705349.0,2380836.0,2714462.0,2523307.0,4908805.0,687362.0,136654.0,249134.0,61484.0,2442606.0,593687.0,155696.0,536020.0,941653.0,370646.0,55126100.0,20131700.0,36379100.0,51864200.0,13083100.0,231397900.0,8173800.0,6881900.0,1480000.0,10351800.0,5295400.0,13529000.0,2324100.0,32020900.0,13924800.0,6342600.0,3636400.0,4417900.0,41970900.0,3289400.0,9560800.0,13531400.0,2504000.0,7707800.0,8642900.0,34091000.0,5605500.0,6017700.0,15817100.0,3813500.0
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46607700.0,15285600.0,35731800.0,39832500.0,11728000.0,153986200.0,7738100.0,5008500.0,1528600.0,5697700.0,5391500.0,12589000.0,2349700.0,37013000.0,15487800.0,6563500.0,2069900.0,3607800.0,41146700.0,1855400.0,7628200.0,9524000.0,2630000.0,6833700.0,7507000.0,27042100.0,5794700.0,5338800.0,15599300.0,2622800.0
2025-06-09,3776802.0,2722976.0,1380909.0,1916545.0,866580.0,2469884.0,3051018.0,2728133.0,383978.0,1868637.0,211354.0,1364949.0,4180674.0,460657.0,1071958.0,930599.0,1431886.0,3705849.0,2816499.0,4387680.0,438604.0,523048.0,136035.0,84462.0,2293991.0,467562.0,88318.0,261767.0,908184.0,312424.0,72862600.0,16469900.0,28935900.0,38102500.0,12773200.0,185114500.0,8285000.0,4999900.0,1936000.0,6544200.0,5319000.0,12170300.0,2619700.0,32414000.0,17087300.0,7159500.0,2262200.0,4661500.0,25334100.0,1696700.0,8453100.0,12281300.0,2164000.0,9668900.0,5728300.0,55437700.0,10589400.0,6869700.0,13655700.0,4059800.0
2025-06-10,4378650.0,5133635.0,2042703.0,1484368.0,1243144.0,2339331.0,3021068.0,5923195.0,504167.0,3916100.0,327167.0,1887398.0,12748133.0,480837.0,1301566.0,1184804.0,3397566.0,3724997.0,3701520.0,3037256.0,531492.0,385785.0,181379.0,111225.0,3223784.0,481816.0,355666.0,509687.0,811015.0,636103.0,54672600.0,15375900.0,61766100.0,31303300.0,10850100.0,155881900.0,7538100.0,4109300.0,2133700.0,7680000.0,6791600.0,11384100.0,3014900.0,32229100.0,17634800.0,9841500.0,4744400.0,4087500.0,25491300.0,2255000.0,11852900.0,12265000.0,2573800.0,11056700.0,6309700.0,41691900.0,9068400.0,6247700.0,17162500.0,4698700.0
2025-06-11,5409973.0,3032220.0,2986446.0,1125495.0,1036031.0,1747055.0,4774797.0,6154834.0,569084.0,2675842.0,218482.0,1495435.0,7388093.0,822038.0,1164255.0,723591.0,5676678.0,3332820.0,2723091.0,3391462.0,535354.0,338180.0,154394.0,88524.0,2257371.0,912099.0,349984.0,527443.0,1006901.0,700378.0,60989900.0,16399200.0,31646800.0,39326000.0,9582500.0,167694000.0,7434100.0,5562700.0,2238100.0,5960100.0,6016000.0,14711400.0,3793500.0,47873500.0,22648200.0,9256700.0,3125400.0,3908000.0,24599000.0,2459800.0,9168400.0,12718500.0,3062700.0,18002900.0,6568100.0,32261900.0,8859900.0,5062100.0,16389600.0,3312100.0
2025-06-12,4691040.0,4912938.0,3467989.0,1139596.0,1157100.0,2302807.0,3881654.0,3949947.0,544782.0,3815486.0,352537.0,1129532.0,6853035.0,914832.0,2123159.0,1477800.0,5967308.0,3968108.0,3851797.0,3772232.0,719799.0,385774.0,145296.0,116605.0,2591525.0,632081.0,172699.0,653621.0,1173218.0,1105846.0,43904600.0,18950600.0,20941900.0,27640000.0,7322700.0,162365000.0,6618000.0,4874000.0,1984000.0,6509900.0,7075500.0,15957200.0,2921900.0,30165400.0,17469400.0,6999400.0,2271100.0,5781400.0,20410900.0,1720100.0,11444900.0,12806900.0,2067600.0,54610000.0,8054000.0,44718400.0,5689400.0,3257600.0,17845700.0,2584700.0
2025-06-13,6858153.0,5902605.0,3801666.0,2786913.0,1906238.0,2292258.0,3377457.0,8914323.0,591429.0,7097550.0,263972.0,1918733.0,7852577.0,919792.0,2373330.0,2314613.0,7292160.0,3262084.0,3767225.0,4310303.0,868968.0,431241.0,145401.0,159422.0,2379784.0,559841.0,271318.0,933053.0,1706846.0,1687029.0,51447300.0,16814500.0,27663100.0,29337800.0,9274400.0,180820600.0,7098300.0,14181700.0,5905400.0,7104500.0,6587500.0,13762400.0,3364400.0,43281700.0,28540200.0,14148000.0,2754600.0,4965700.0,19028400.0,1786000.0,9581000.0,17467200.0,2385800.0,53707400.0,7659300.0,39702700.0,8446400.0,5138200.0,18694700.0,2435500.0
2025-06-16,4695725.0,2407257.0,1472530.0,1773260.0,1149638.0,1858847.0,3100628.0,6883512.0,508319.0,4407965.0,175963.0,1261915.0,8526565.0,750811.0,1745279.0,976985.0,1968188.0,3069825.0,3417202.0,6449968.0,700704.0,274885.0,152450.0,288332.0,2371239.0,1478989.0,190175.0,1647247.0,721246.0,509530.0,43020700.0,15626100.0,27389200.0,33284200.0,13720300.0,183133700.0,8566000.0,7234700.0,3108200.0,6332000.0,7024000.0,14240100.0,3688600.0,34103600.0,22986100.0,10105100.0,2821800.0,4203900.0,20363000.0,2109300.0,11183700.0,15045900.0,1973200.0,22665300.0,7177000.0,100968500.0,8686300.0,5864500.0,14881700.0,4045700.0
2025-06-17,4913292.0,2278675.0,1204425.0,2419926.0,957621.0,1750988.0,1948762.0,4716926.0,362725.0,7136647.0,235824.0,1429402.0,5995563.0,659853.0,1512127.0,1031099.0,1762994.0,2934702.0,3132686.0,3083925.0,511163.0,187771.0,121819.0,87298.0,3284957.0,899127.0,165558.0,772885.0,807052.0,609443.0,38856200.0,15414100.0,24973000.0,32086300.0,10066100.0,139108000.0,6739300.0,5559600.0,2246600.0,6809700.0,6407100.0,11593900.0,4230100.0,27489600.0,19451700.0,11330300.0,2875600.0,4733900.0,22014300.0,1668200.0,10235200.0,15437000.0,3040400.0,17819200.0,9110100.0,86623900.0,7146900.0,4656300.0,14935600.0,3379000.0
2025-06-18,7045693.0,3347222.0,1532314.0,1325095.0,1186353.0,2378641.0,2449468.0,4635421.0,406120.0,4771494.0,211166.0,1432258.0,5444589.0,977170.0,1482085.0,620892.0,2566122.0,4236616.0,3262416.0,5161153.0,520383.0,221729.0,187530.0,86069.0,3300693.0,576292.0,126753.0,1486765.0,611778.0,395091.0,45394700.0,17526500.0,28707500.0,44360500.0,10068300.0,161494100.0,9586400.0,15008600.0,6966800.0,7211200.0,8325200.0,12205600.0,4453900.0,37684700.0,17968900.0,9841900.0,2442900.0,3573200.0,30435500.0,1509600.0,8785800.0,16227600.0,2884300.0,15055400.0,7628000.0,49627100.0,6708700.0,3742000.0,11333700.0,4008700.0
2025-06-19,7010001.0,4828904.0,2635502.0,3033168.0,1107480.0,4334350.0,3205481.0,14728935.0,1244531.0,8727926.0,484196.0,2325263.0,10235949.0,1582928.0,3721730.0,1879887.0,4113796.0,8939111.0,8136346.0,11076499.0,525968.0,359771.0,390842.0,145807.0,6242863.0,1525145.0,404753.0,1721086.0,2489953.0,475715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96813500.0,37576200.0,75659900.0,75350700.0,22538600.0,242956200.0,13969700.0,19332100.0,8202800.0,16173400.0,22605500.0,16177900.0,8056500.0,64591600.0,36273300.0,23705900.0,6210600.0,12158100.0,42134900.0,3255700.0,23001000.0,40859400.0,3812600.0,20879100.0,12859200.0,79931000.0,15501900.0,12910000.0,20604900.0,7085000.0
2025-06-23,10492049.0,2429603.0,1448190.0,1756629.0,1021385.0,1333169.0,2320725.0,4127985.0,411728.0,4088005.0,259033.0,1323249.0,6684100.0,762573.0,1374256.0,855787.0,3262910.0,4543880.0,2853759.0,3299933.0,768199.0,195886.0,175459.0,92890.0,2967899.0,693488.0,141978.0,667806.0,1057107.0,407525.0,55814300.0,24864000.0,57671000.0,37311700.0,11080100.0,154308900.0,8094600.0,7553300.0,3681100.0,6588200.0,7397900.0,12274700.0,3862400.0,42683600.0,26631100.0,10540600.0,3951500.0,5157900.0,19747000.0,2082900.0,12840400.0,21822800.0,2486100.0,13418400.0,9283800.0,65152900.0,6860700.0,4565400.0,20432400.0,5172500.0
2025-06-24,5009512.0,3490440.0,2646563.0,2062049.0,943815.0,2153733.0,4325624.0,7407084.0,656164.0,3885035.0,264480.0,1553120.0,9065151.0,1602741.0,1367666.0,1727410.0,3902169.0,4942800.0,4637069.0,6207006.0,797449.0,260119.0,292972.0,88857.0,3500844.0,551137.0,305112.0,862856.0,1287477.0,816775.0,54064000.0,22305600.0,40524300.0,38378800.0,13823200.0,187566100.0,9267900.0,10172000.0,4503200.0,7470100.0,9544200.0,8781400.0,4089600.0,45437600.0,24828300.0,10778400.0,2788500.0,4074400.0,32764900.0,2385100.0,9226800.0,15216100.0,2083000.0,19030600.0,9713900.0,78572000.0,7692700.0,7597800.0,22403700.0,4461200.0
2025-06-25,4658069.0,3598265.0,2144267.0,1478984.0,693094.0,1427825.0,2112495.0,3841079.0,415285.0,2718123.0,225659.0,1502056.0,7802741.0,376880.0,1258086.0,683071.0,2102691.0,3249806.0,2378996.0,3295294.0,502832.0,178708.0,152646.0,112946.0,2373560.0,722771.0,194708.0,775907.0,620167.0,517634.0,39525700.0,17495100.0,35479000.0,31755700.0,9320400.0,269146500.0,6826900.0,6836300.0,2889200.0,5933700.0,7153700.0,8722100.0,4159600.0,33532400.0,17483200.0,7386100.0,3023100.0,4471100.0,18894200.0,1827700.0,10922600.0,12540400.0,3100800.0,11804600.0,6074300.0,74607200.0,5280100.0,4748300.0,11154700.0,4259800.0
2025-06-26,4982692.0,1777742.0,3148190.0,1824864.0,936575.0,1168018.0,3421690.0,5488292.0,480028.0,2115883.0,375586.0,1751999.0,7777586.0,479392.0,1500556.0,743852.0,3115535.0,3129681.0,3292425.0,3231481.0,396191.0,275766.0,169881.0,46678.0,3387260.0,436964.0,122258.0,443651.0,611033.0,457064.0,50799100.0,21578900.0,31796700.0,50480800.0,13964800.0,198145700.0,8942100.0,8829500.0,3764100.0,7410400.0,7156900.0,6532700.0,3187900.0,40127000.0,18304800.0,7415700.0,3118200.0,5734000.0,23569600.0,2262800.0,11538100.0,14454100.0,2927700.0,10531100.0,6708000.0,58180100.0,6278200.0,4579200.0,19361400.0,5354900.0
2025-06-27,4345578.0,4248838.0,2598274.0,1402588.0,1550431.0,1618062.0,2086183.0,5220346.0,388073.0,3316827.0,314153.0,1375890.0,9105672.0,1213994.0,1196050.0,1072362.0,3182172.0,2824938.0,2220616.0,6217822.0,506197.0,199771.0,211527.0,80913.0,2768729.0,573320.0,172582.0,548203.0,1647714.0,493628.0,73188600.0,34539200.0,108140200.0,119217100.0,18775700.0,263234500.0,17868600.0,6601900.0,3837500.0,19257000.0,10010800.0,15304400.0,5503700.0,56705000.0,22002100.0,9213500.0,4115100.0,29264700.0,27477600.0,2129200.0,26536500.0,23470700.0,3923100.0,14127500.0,21741400.0,61937900.0,22100300.0,8585100.0,31431900.0,7422200.0
2025-06-30,4269830.0,3581268.0,10080266.0,1964836.0,1089322.0,2286644.0,2067278.0,5380448.0,880478.0,4291162.0,1115452.0,1539886.0,14896176.0,1227631.0,1657054.0,2380340.0,3578493.0,4993533.0,3716348.0,8967691.0,1773418.0,347957.0,1332280.0,85180.0,4103853.0,1001166.0,178222.0,2732788.0,1426552.0,592598.0,91912800.0,28369000.0,63378900.0,58887800.0,15402100.0,194580300.0,12689200.0,7080100.0,5054600.0,11238200.0,9039300.0,10074100.0,4600700.0,47921200.0,19199000.0,6980300.0,3041500.0,6482600.0,24708400.0,2127600.0,11402400.0,15429000.0,3919100.0,31844200.0,8541900.0,42972500.0,7988200.0,5319900.0,17803000.0,5054800.0
2025-07-01,5908798.0,2293428.0,1754090.0,1150739.0,754688.0,1230192.0,2602826.0,3282319.0,395312.0,3876535.0,345734.0,1530839.0,8807482.0,498766.0,1231099.0,1379245.0,2200180.0,2923099.0,1733950.0,5112132.0,465942.0,241874.0,320271.0,113629.0,2137347.0,545589.0,122535.0,661991.0,1152266.0,365684.0,78788900.0,19945400.0,35904500.0,39256800.0,13431200.0,213143600.0,9338300.0,6653400.0,3827000.0,10664900.0,10896700.0,17865500.0,5152600.0,48540900.0,15536900.0,8508200.0,2734000.0,5937600.0,28847600.0,2200600.0,12846700.0,21729300.0,2603000.0,16962200.0,6256800.0,55257200.0,8942300.0,5856200.0,15635800.0,5121900.0
2025-07-02,3500216.0,2991675.0,1957831.0,2040822.0,866282.0,1239900.0,4719424.0,8315652.0,386393.0,2782943.0,190562.0,1422656.0,6972143.0,804139.0,1339430.0,1078460.0,1967291.0,4322191.0,2124358.0,5214564.0,1000933.0,150570.0,317102.0,33025.0,1945811.0,552206.0,117421.0,640333.0,1036891.0,281515.0,67941800.0,16319600.0,29128900.0,30894200.0,9336700.0,171224100.0,8158700.0,5131400.0,2502300.0,8848700.0,5544000.0,18177200.0,3011400.0,48003600.0,11892200.0,8228700.0,1978300.0,4658200.0,17582100.0,1606100.0,9388700.0,13050200.0,2669300.0,22326900.0,6115200.0,39228000.0,8916400.0,5533400.0,12502000.0,4021500.0
2025-07-03,2803348.0,2820913.0,1069824.0,1286800.0,624546.0,1664270.0,2224270.0,4929443.0,464688.0,2540567.0,169175.0,1003896.0,7214380.0,414858.0,616717.0,1027211.0,1813541.0,3171486.0,1430568.0,4998910.0,415893.0,149130.0,135293.0,63620.0,1809921.0,463187.0,180495.0,449450.0,1040763.0,242453.0,34955800.0,13984800.0,21689700.0,29632400.0,8601700.0,143716100.0,6541600.0,3702800.0,1528700.0,6999600.0,3482500.0,6161100.0,2573600.0,21620300.0,11223600.0,5173300.0,1450800.0,3706200.0,10592700.0,1101400.0,4941400.0,9440500.0,1359300.0,18441400.0,5031800.0,28646000.0,4280800.0,2561100.0,7686200.0,1678600.0
2025-07-04,1676262.0,3162113.0,1818547.0,944390.0,758325.0,960563.0,2009003.0,5375405.0,304592.0,1956163.0,182081.0,635040.0,3725990.0,300962.0,892767.0,737563.0,2034125.0,3597915.0,1301666.0,3137114.0,305007.0,128261.0,141497.0,32939.0,1393615.0,354202.0,326598.0,333049.0,703167.0,224190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,2354576.0,2576887.0,1168487.0,581001.0,497132.0,896819.0,1998415.0,3854024.0,404287.0,1799546.0,218296.0,1255830.0,5184972.0,395031.0,823401.0,828509.0,2105204.0,2824728.0,1545375.0,4845232.0,262287.0,137201.0,168541.0,73565.0,1778227.0,362455.0,128439.0,370030.0,1262595.0,184293.0,50229000.0,13981600.0,34175600.0,36604100.0,9457100.0,140139000.0,8825700.0,5138000.0,2478300.0,7225700.0,6270900.0,9031200.0,3433100.0,35567900.0,15415900.0,9460900.0,2576900.0,11049100.0,16760600.0,1832600.0,7773700.0,16984700.0,2497200.0,16584300.0,6283500.0,37395000.0,7187400.0,5221400.0,12930900.0,3404300.0
2025-07-08,3776395.0,3912511.0,2862035.0,1254721.0,798013.0,1058840.0,3485824.0,5359417.0,495213.0,2995158.0,347387.0,995127.0,7948286.0,645498.0,1247142.0,3472673.0,1883950.0,5609114.0,2067617.0,5358376.0,686177.0,233662.0,279679.0,55039.0,3005341.0,503376.0,146896.0,440363.0,1063054.0,248645.0,42848900.0,11846600.0,40442500.0,45692000.0,7770700.0,138133000.0,15440900.0,6966800.0,3083800.0,12034800.0,6438200.0,9613800.0,2531700.0,88086500.0,17913400.0,14082100.0,3301800.0,7106900.0,14869400.0,1716200.0,7718300.0,17115500.0,2620900.0,20401800.0,6661200.0,36124600.0,6879100.0,6844600.0,16875000.0,3123600.0
2025-07-09,8828352.0,2838819.0,1364667.0,1792068.0,658933.0,953615.0,2431752.0,3546371.0,728626.0,2631766.0,286968.0,630350.0,8318347.0,411378.0,924778.0,1638131.0,2723891.0,3198612.0,1951806.0,4806234.0,359880.0,120332.0,120478.0,40525.0,1431811.0,422320.0,117053.0,288532.0,738902.0,213762.0,48749400.0,18659500.0,43025600.0,38155100.0,11418000.0,183656400.0,11273800.0,7297100.0,2454300.0,18770900.0,6147400.0,12816700.0,3384200.0,46227900.0,10652100.0,9495900.0,2703100.0,5594100.0,20133000.0,2922600.0,7762600.0,33704100.0,2735100.0,10871600.0,6373600.0,37013100.0,4190100.0,5231400.0,13702600.0,3265800.0
2025-07-10,6893328.0,2864179.0,2368004.0,1751591.0,1265403.0,1188272.0,3130379.0,5441827.0,533361.0,4020516.0,457730.0,878356.0,7970540.0,428351.0,1234263.0,1152948.0,1938723.0,3535027.0,2313682.0,4512397.0,532201.0,189098.0,219000.0,73763.0,2626878.0,561532.0,104893.0,526999.0,1584983.0,403243.0,44443600.0,16492100.0,29252400.0,30370600.0,9913600.0,167704100.0,8410900.0,6121300.0,2577200.0,7200500.0,6732900.0,11355600.0,3701700.0,44225000.0,14901700.0,8395100.0,3130400.0,6049400.0,17891600.0,2897000.0,8869700.0,14608400.0,2932800.0,11486300.0,7244600.0,61101500.0,5674400.0,3971400.0,18894800.0,5366800.0
2025-07-11,7365945.0,2074672.0,1385895.0,1433230.0,835177.0,1718429.0,1675371.0,3924966.0,348748.0,3416508.0,283343.0,762883.0,4892100.0,320864.0,856248.0,887920.0,3001570.0,5786959.0,1935333.0,5172859.0,482718.0,106222.0,236520.0,44770.0,1586768.0,470612.0,98209.0,405606.0,873659.0,406286.0,39765800.0,16459500.0,34282900.0,50518300.0,10873900.0,193633300.0,7384700.0,7580200.0,3221400.0,8053800.0,7872000.0,9808200.0,3068900.0,31653000.0,11683900.0,8333200.0,2852500.0,4991000.0,14274700.0,1942000.0,7963600.0,12916700.0,2511400.0,10208200.0,7011200.0,50049200.0,5907700.0,5396300.0,14595000.0,4524100.0
2025-07-14,6169923.0,1628111.0,799651.0,1249256.0,814547.0,873103.0,1636826.0,2300549.0,484861.0,1524129.0,211643.0,775773.0,7414889.0,173013.0,514635.0,742242.0,1742914.0,2647657.0,1467967.0,3965608.0,351518.0,135157.0,1830803.0,48591.0,1482315.0,506237.0,85091.0,240656.0,987459.0,260067.0,38840100.0,12058800.0,32536600.0,35702600.0,8939400.0,136975800.0,9079900.0,5598900.0,2500900.0,11491700.0,10185600.0,10681400.0,2481100.0,36381200.0,13220300.0,10706300.0,2401400.0,4072800.0,11934200.0,1679300.0,8480300.0,13983200.0,2819300.0,11337000.0,6533900.0,44718600.0,7382600.0,4723600.0,13779100.0,5707500.0
2025-07-15,30895278.0,1553139.0,763863.0,1663761.0,640980.0,1086354.0,1753405.0,4751744.0,404547.0,1940070.0,250167.0,962833.0,4796388.0,223893.0,529763.0,792964.0,1376891.0,4783602.0,1860123.0,3069411.0,327974.0,125146.0,1246121.0,67764.0,1673938.0,433130.0,142302.0,385285.0,2475387.0,332947.0,42296300.0,14927200.0,33448300.0,34907300.0,11529500.0,230627400.0,12526100.0,4891700.0,2449100.0,9142600.0,6873200.0,16019000.0,3868700.0,55145000.0,10959300.0,7346300.0,4174100.0,6729200.0,17918400.0,1878000.0,8933500.0,12639800.0,2090500.0,10728800.0,5201500.0,93370100.0,6467300.0,4419700.0,10450800.0,2937600.0
2025-07-16,21977511.0,2626171.0,1024885.0,3716076.0,1787430.0,2883258.0,1848077.0,4091025.0,470559.0,2673078.0,332090.0,1328252.0,6680127.0,319358.0,631191.0,586556.0,3691520.0,22324294.0,5277564.0,2856440.0,316384.0,138230.0,639495.0,49309.0,1928944.0,590511.0,912845.0,390508.0,1455142.0,449807.0,47490500.0,15154400.0,33104200.0,39535900.0,13067600.0,158831500.0,9979800.0,5544200.0,2424200.0,8479000.0,22134800.0,9714000.0,4259800.0,61296600.0,11158900.0,7923400.0,3255400.0,6202600.0,15031000.0,2950300.0,10941600.0,13178300.0,2762300.0,12597500.0,5649500.0,59492800.0,7106700.0,6420900.0,11181600.0,2804700.0
2025-07-17,9617517.0,5603348.0,1359965.0,2064273.0,1724173.0,2601602.0,2981913.0,6274196.0,549149.0,3749981.0,354390.0,3784907.0,7218543.0,358511.0,1080754.0,613783.0,7111142.0,9171096.0,2707197.0,3361049.0,458236.0,272187.0,367971.0,49185.0,3581942.0,1589086.0,854881.0,719888.0,1741413.0,1387212.0,48068100.0,17503100.0,31992600.0,31855800.0,11803300.0,160841100.0,8509500.0,4747100.0,2722000.0,8320000.0,11295700.0,14792700.0,3128900.0,56480700.0,13151400.0,8359600.0,4107300.0,4853100.0,17231100.0,2280600.0,26161000.0,20464700.0,2494600.0,17631300.0,5837400.0,50605100.0,7018600.0,4920100.0,11165100.0,3134300.0
2025-07-18,8080202.0,3575200.0,4143477.0,2010316.0,2794778.0,1805446.0,3965574.0,4875731.0,916215.0,4266306.0,372768.0,1795737.0,15156412.0,279150.0,2033476.0,729883.0,2870466.0,4791776.0,2480043.0,3331032.0,1775057.0,101606.0,485808.0,32022.0,2817572.0,1389551.0,216857.0,1272093.0,3973717.0,913215.0,48974600.0,21209700.0,34014500.0,37833800.0,12779800.0,146456400.0,12217000.0,4927600.0,2579600.0,7337300.0,9792600.0,14979700.0,3361600.0,48314200.0,32366600.0,45782600.0,3357700.0,5332000.0,15012400.0,2115500.0,13752800.0,14928000.0,2652500.0,9678100.0,6381200.0,48859800.0,7433900.0,4550100.0,14636300.0,3481300.0
2025-07-21,6851658.0,2422375.0,1699204.0,1321956.0,1018572.0,1078427.0,6297576.0,2897416.0,600276.0,3251324.0,243123.0,1877994.0,7094156.0,204560.0,913837.0,1729930.0,2093601.0,4511777.0,1787097.0,4428177.0,2111119.0,102882.0,271951.0,32680.0,1695817.0,862282.0,144088.0,511751.0,1790597.0,459093.0,51377400.0,14066800.0,45803100.0,40297600.0,9404400.0,123126100.0,7898100.0,5216300.0,2194400.0,6328400.0,8254000.0,10319200.0,3503900.0,32199700.0,17010400.0,17982200.0,3058000.0,4954800.0,17726800.0,1742400.0,9025600.0,17811700.0,2733800.0,7348400.0,6714700.0,39021100.0,7662300.0,8269800.0,13450400.0,3037500.0
2025-07-22,4768309.0,2099937.0,4513543.0,1059123.0,1233964.0,995711.0,4005554.0,3469995.0,1715963.0,3035538.0,198468.0,1704090.0,8675611.0,258300.0,751824.0,703644.0,3711748.0,3021984.0,1957243.0,31696083.0,799471.0,150481.0,336143.0,36064.0,1766635.0,454701.0,154787.0,426147.0,1826177.0,373101.0,46404100.0,13868600.0,44660200.0,37483700.0,8921100.0,193114300.0,6717500.0,4614200.0,2010400.0,8187000.0,9288000.0,14600300.0,3095400.0,34749400.0,13970900.0,26196500.0,2496600.0,4432100.0,16564800.0,1799900.0,8281500.0,22339900.0,3674200.0,11380900.0,5001400.0,49028000.0,6951600.0,11730800.0,9049100.0,2672000.0
